core_family,Member,repeat_digit,trait,value,trait_member_hits,trait_core_hits,baseline_member_rate,trait_member_rate,lift,lift_diff
157,5517,5,seed_sum_mod3,0,24,91,0.3333333333333333,0.26373626373626374,0.7912087912087913,-0.06959706959706957
157,1157,1,seed_sum_lastdigit,3,7,26,0.3368421052631579,0.2692307692307692,0.7992788461538461,-0.06761133603238867
157,1157,1,seed_lead_band,7-9,23,84,0.3368421052631579,0.27380952380952384,0.812872023809524,-0.06303258145363405
157,7715,7,seed_lead_band,0-3,27,100,0.3298245614035088,0.27,0.8186170212765957,-0.05982456140350878
157,7715,7,seed_trail_band,4-6,22,81,0.3298245614035088,0.2716049382716049,0.8234830575256106,-0.058219623131903875
157,1157,1,seed_sum_lastdigit,2,9,32,0.3368421052631579,0.28125,0.8349609375,-0.05559210526315789
157,7715,7,seed_sum_lastdigit,1,8,29,0.3298245614035088,0.27586206896551724,0.8363903154805575,-0.05396249243799156
157,1157,1,seed_even_count,2,31,110,0.3368421052631579,0.2818181818181818,0.8366477272727273,-0.055023923444976086
157,7715,7,seed_vtrac_unique,4,13,46,0.3298245614035088,0.2826086956521739,0.8568455134135059,-0.04721586575133491
157,5517,5,seed_sum_lastdigit,7,10,35,0.3333333333333333,0.2857142857142857,0.8571428571428571,-0.047619047619047616
157,5517,5,seed_consecutive_pairs,0,26,91,0.3333333333333333,0.2857142857142857,0.8571428571428571,-0.047619047619047616
157,1157,1,seed_prime_count,0,13,45,0.3368421052631579,0.28888888888888886,0.8576388888888888,-0.047953216374269025
157,7715,7,seed_prime_count,3,10,35,0.3298245614035088,0.2857142857142857,0.8662613981762917,-0.0441102756892231
157,1157,1,seed_sum_mod3,1,27,92,0.3368421052631579,0.29347826086956524,0.8712635869565218,-0.04336384439359264
157,7715,7,seed_high_count,2,34,116,0.3298245614035088,0.29310344827586204,0.8886647101980923,-0.036721113127646754
157,7715,7,seed_sum_mod3,1,27,92,0.3298245614035088,0.29347826086956524,0.8898011100832562,-0.036346300533943554
157,7715,7,seed_sum_band,18-26,41,139,0.3298245614035088,0.2949640287769784,0.8943058319302004,-0.03486053262653038
157,1157,1,seed_vtrac_unique,4,14,46,0.3368421052631579,0.30434782608695654,0.9035326086956522,-0.032494279176201346
157,5517,5,seed_high_count,1,19,63,0.3333333333333333,0.30158730158730157,0.9047619047619048,-0.031746031746031744
157,1157,1,seed_consecutive_pairs,1,43,141,0.3368421052631579,0.3049645390070922,0.905363475177305,-0.03187756625606569
157,5517,5,seed_structure,AABC,32,106,0.3333333333333333,0.3018867924528302,0.9056603773584906,-0.03144654088050314
157,5517,5,seed_unique_count,3,32,106,0.3333333333333333,0.3018867924528302,0.9056603773584906,-0.03144654088050314
157,1157,1,seed_high_count,3,22,72,0.3368421052631579,0.3055555555555556,0.9071180555555557,-0.03128654970760231
157,5517,5,seed_high_count,3,22,72,0.3333333333333333,0.3055555555555556,0.9166666666666667,-0.027777777777777735
157,1157,1,seed_prime_count,2,30,97,0.3368421052631579,0.30927835051546393,0.9181701030927836,-0.027563754747693958
157,5517,5,seed_even_count,1,19,62,0.3333333333333333,0.3064516129032258,0.9193548387096775,-0.026881720430107503
157,1157,1,seed_structure,ABCD,48,154,0.3368421052631579,0.3116883116883117,0.9253246753246753,-0.025153793574846206
157,1157,1,seed_unique_count,4,48,154,0.3368421052631579,0.3116883116883117,0.9253246753246753,-0.025153793574846206
157,1157,1,seed_repeat_digit,none,48,154,0.3368421052631579,0.3116883116883117,0.9253246753246753,-0.025153793574846206
158,8815,8,seed_sum_lastdigit,3,6,32,0.3458646616541353,0.1875,0.5421195652173914,-0.15836466165413532
158,5518,5,seed_high_count,3,17,66,0.36466165413533835,0.25757575757575757,0.7063417681974382,-0.10708589655958078
158,1158,1,seed_consecutive_pairs,2,7,34,0.2894736842105263,0.20588235294117646,0.7112299465240641,-0.08359133126934987
158,5518,5,seed_consecutive_pairs,2,9,34,0.36466165413533835,0.2647058823529412,0.7258944815039418,-0.09995577178239717
158,5518,5,seed_sum_lastdigit,8,8,30,0.36466165413533835,0.26666666666666666,0.7312714776632302,-0.09799498746867169
158,1158,1,seed_sum_mod3,2,18,84,0.2894736842105263,0.21428571428571427,0.7402597402597402,-0.07518796992481205
158,8815,8,seed_sum_lastdigit,2,8,30,0.3458646616541353,0.26666666666666666,0.7710144927536232,-0.07919799498746866
158,5518,5,seed_lead_band,7-9,24,85,0.36466165413533835,0.2823529411764706,0.7742874469375379,-0.08230871295886777
158,8815,8,seed_sum_mod3,1,21,78,0.3458646616541353,0.2692307692307692,0.7784280936454849,-0.0766338924233661
158,1158,1,seed_sum_band,10-17,22,94,0.2894736842105263,0.23404255319148937,0.8085106382978723,-0.05543113101903696
158,1158,1,seed_prime_count,0,9,38,0.2894736842105263,0.23684210526315788,0.8181818181818181,-0.052631578947368446
158,5518,5,seed_sum_mod2,0,38,126,0.36466165413533835,0.30158730158730157,0.827033218785796,-0.06307435254803678
158,1158,1,seed_even_count,3,17,71,0.2894736842105263,0.23943661971830985,0.8271446862996158,-0.05003706449221648
158,8815,8,seed_lead_band,4-6,19,66,0.3458646616541353,0.2878787878787879,0.8323451910408434,-0.05798587377534742
158,1158,1,seed_lead_band,4-6,16,66,0.2894736842105263,0.24242424242424243,0.837465564738292,-0.047049441786283897
158,8815,8,seed_spread_band,7-9,34,116,0.3458646616541353,0.29310344827586204,0.8474512743628185,-0.052761213378273275
158,5518,5,seed_even_count,2,30,97,0.36466165413533835,0.30927835051546393,0.8481241364650867,-0.055383303619874424
158,5518,5,seed_spread_band,0-3,9,29,0.36466165413533835,0.3103448275862069,0.8510487024528973,-0.05431682654913145
158,1158,1,seed_sum_mod2,1,35,140,0.2894736842105263,0.25,0.8636363636363636,-0.03947368421052633
158,8815,8,seed_high_count,1,18,60,0.3458646616541353,0.3,0.8673913043478261,-0.04586466165413533
158,1158,1,seed_high_count,2,26,103,0.2894736842105263,0.2524271844660194,0.8720211827007943,-0.03704649974450691
158,1158,1,seed_vtrac_unique,3,41,161,0.2894736842105263,0.2546583850931677,0.8797289666854883,-0.034815299117358645
158,5518,5,seed_sum_lastdigit,1,10,31,0.36466165413533835,0.3225806451612903,0.8846025939474559,-0.04208100897404804
158,1158,1,seed_spread_band,4-6,31,121,0.2894736842105263,0.256198347107438,0.8850488354620585,-0.03327533710308833
158,5518,5,seed_prime_count,3,12,37,0.36466165413533835,0.32432432432432434,0.8893842295904152,-0.04033732981101401
158,8815,8,seed_vtrac_unique,2,18,58,0.3458646616541353,0.3103448275862069,0.8973013493253374,-0.03551983406792841
158,8815,8,seed_consecutive_pairs,1,46,148,0.3458646616541353,0.3108108108108108,0.8986486486486487,-0.03505385084332452
158,8815,8,seed_vtrac_unique,4,14,45,0.3458646616541353,0.3111111111111111,0.8995169082125605,-0.0347535505430242
158,1158,1,seed_even_count,1,18,69,0.2894736842105263,0.2608695652173913,0.901185770750988,-0.02860411899313503
158,8815,8,seed_trail_band,0-3,30,96,0.3458646616541353,0.3125,0.9035326086956522,-0.03336466165413532
158,8815,8,seed_prime_count,2,26,83,0.3458646616541353,0.3132530120481928,0.9057097957045575,-0.03261164960594254
158,5518,5,seed_sum_band,0-9,9,27,0.36466165413533835,0.3333333333333333,0.9140893470790378,-0.03132832080200504
158,5518,5,seed_sum_mod3,1,26,78,0.36466165413533835,0.3333333333333333,0.9140893470790378,-0.03132832080200504
158,5518,5,seed_sum_lastdigit,2,10,30,0.36466165413533835,0.3333333333333333,0.9140893470790378,-0.03132832080200504
158,5518,5,seed_vtrac_unique,4,15,45,0.36466165413533835,0.3333333333333333,0.9140893470790378,-0.03132832080200504
158,8815,8,seed_even_count,1,22,69,0.3458646616541353,0.3188405797101449,0.921865154379332,-0.02702408194399042
158,1158,1,seed_prime_count,1,27,101,0.2894736842105263,0.26732673267326734,0.9234923492349235,-0.022146951537258985
158,5518,5,seed_trail_band,4-6,27,80,0.36466165413533835,0.3375,0.9255154639175258,-0.02716165413533833
158,8815,8,seed_high_count,2,33,103,0.3458646616541353,0.32038834951456313,0.9263402279442804,-0.025476312139572188
158,1158,1,seed_sum_mod3,0,28,104,0.2894736842105263,0.2692307692307692,0.93006993006993,-0.02024291497975711
159,1159,1,seed_sum_lastdigit,3,5,31,0.34210526315789475,0.16129032258064516,0.4714640198511166,-0.1808149405772496
159,9915,9,seed_vtrac_unique,4,11,53,0.33458646616541354,0.20754716981132076,0.620309518761925,-0.12703929635409278
159,1159,1,seed_spread_band,0-3,9,37,0.34210526315789475,0.24324324324324326,0.7110187110187111,-0.09886201991465149
159,5519,5,seed_trail_band,0-3,26,107,0.3233082706766917,0.24299065420560748,0.7515757444033906,-0.08031761647108424
159,5519,5,seed_sum_lastdigit,2,8,32,0.3233082706766917,0.25,0.7732558139534884,-0.07330827067669171
159,5519,5,seed_consecutive_pairs,0,22,88,0.3233082706766917,0.25,0.7732558139534884,-0.07330827067669171
159,9915,9,seed_trail_band,7-9,20,77,0.33458646616541354,0.2597402597402597,0.7763023493360571,-0.07484620642515383
159,9915,9,seed_sum_lastdigit,0,9,34,0.33458646616541354,0.2647058823529412,0.7911434236615995,-0.06988058381247236
159,9915,9,seed_even_count,1,18,67,0.33458646616541354,0.26865671641791045,0.8029515344625189,-0.0659297497475031
159,1159,1,seed_even_count,3,20,72,0.34210526315789475,0.2777777777777778,0.811965811965812,-0.06432748538011696
159,1159,1,seed_consecutive_pairs,2,15,54,0.34210526315789475,0.2777777777777778,0.811965811965812,-0.06432748538011696
159,9915,9,seed_prime_count,3,11,40,0.33458646616541354,0.275,0.8219101123595506,-0.05958646616541352
159,5519,5,seed_sum_mod3,2,25,94,0.3233082706766917,0.26595744680851063,0.822612568035626,-0.05735082386818108
159,1159,1,seed_lead_band,4-6,22,78,0.34210526315789475,0.28205128205128205,0.8244575936883629,-0.0600539811066127
159,5519,5,seed_vtrac_unique,2,13,48,0.3233082706766917,0.2708333333333333,0.8376937984496124,-0.0524749373433584
159,9915,9,seed_sum_lastdigit,7,11,39,0.33458646616541354,0.28205128205128205,0.84298473062518,-0.052535184114131495
159,9915,9,seed_high_count,2,30,106,0.33458646616541354,0.2830188679245283,0.845876616493534,-0.05156759824088525
159,5519,5,seed_high_count,2,29,106,0.3233082706766917,0.27358490566037735,0.8462044756472137,-0.04972336501631436
159,1159,1,seed_structure,AABC,38,131,0.34210526315789475,0.2900763358778626,0.8479154433352906,-0.05202892728003217
159,1159,1,seed_unique_count,3,38,131,0.34210526315789475,0.2900763358778626,0.8479154433352906,-0.05202892728003217
159,5519,5,seed_mirror_pairs_any,yes,30,109,0.3233082706766917,0.27522935779816515,0.8512908043524644,-0.04807891287852656
159,1159,1,seed_high_count,1,17,58,0.34210526315789475,0.29310344827586204,0.8567639257294428,-0.0490018148820327
159,5519,5,seed_even_count,2,26,93,0.3233082706766917,0.27956989247311825,0.8647161790447612,-0.04373837820357346
159,5519,5,seed_sum_lastdigit,9,9,32,0.3233082706766917,0.28125,0.8699127906976745,-0.04205827067669171
159,5519,5,seed_prime_count,0,9,32,0.3233082706766917,0.28125,0.8699127906976745,-0.04205827067669171
159,9915,9,seed_sum_mod3,1,28,96,0.33458646616541354,0.2916666666666667,0.8717228464419476,-0.04291979949874686
159,1159,1,seed_vtrac_unique,3,49,164,0.34210526315789475,0.29878048780487804,0.873358348968105,-0.04332477535301671
159,5519,5,seed_spread_band,7-9,33,115,0.3233082706766917,0.28695652173913044,0.8875631951466129,-0.03635174893756127
159,1159,1,seed_trail_band,4-6,25,82,0.34210526315789475,0.3048780487804878,0.8911819887429643,-0.03722721437740695
159,9915,9,seed_mirror_pairs_any,no,47,157,0.33458646616541354,0.29936305732484075,0.8947255421169398,-0.03522340884057279
159,9915,9,seed_structure,ABCD,38,126,0.33458646616541354,0.30158730158730157,0.9013732833957552,-0.03299916457811197
159,9915,9,seed_unique_count,4,38,126,0.33458646616541354,0.30158730158730157,0.9013732833957552,-0.03299916457811197
159,9915,9,seed_repeat_digit,none,38,126,0.33458646616541354,0.30158730158730157,0.9013732833957552,-0.03299916457811197
159,5519,5,seed_sum_lastdigit,0,10,34,0.3233082706766917,0.29411764705882354,0.9097127222982216,-0.029190623617868172
159,1159,1,seed_high_count,3,19,61,0.34210526315789475,0.3114754098360656,0.9104665825977302,-0.03062985332182916
159,5519,5,seed_lead_band,7-9,24,81,0.3233082706766917,0.2962962962962963,0.9164513350559862,-0.02701197438039543
159,1159,1,seed_sum_mod3,0,24,76,0.34210526315789475,0.3157894736842105,0.923076923076923,-0.026315789473684237
159,5519,5,seed_lead_band,0-3,32,107,0.3233082706766917,0.29906542056074764,0.925016300804173,-0.02424285011594407
159,1159,1,seed_sum_mod2,1,44,139,0.34210526315789475,0.31654676258992803,0.9252905368013281,-0.025558500567966713
159,5519,5,seed_sum_mod2,0,38,127,0.3233082706766917,0.2992125984251969,0.9254715253616554,-0.024095672251494837
167,1167,1,seed_sum_lastdigit,7,5,28,0.3573667711598746,0.17857142857142858,0.49968671679198,-0.178795342588446
167,6617,6,seed_sum_lastdigit,3,5,30,0.27899686520376177,0.16666666666666666,0.597378277153558,-0.11233019853709511
167,6617,6,seed_sum_lastdigit,0,6,35,0.27899686520376177,0.17142857142857143,0.614446227929374,-0.10756829377519034
167,1167,1,seed_sum_lastdigit,5,9,38,0.3573667711598746,0.23684210526315788,0.6627423822714682,-0.1205246658967167
167,6617,6,seed_sum_lastdigit,4,8,39,0.27899686520376177,0.20512820512820512,0.735234802650533,-0.07386866007555665
167,6617,6,seed_high_count,3,15,73,0.27899686520376177,0.2054794520547945,0.7364937663537017,-0.07351741314896726
167,7716,7,seed_lead_band,7-9,23,83,0.36363636363636365,0.27710843373493976,0.7620481927710844,-0.08652792990142388
167,1167,1,seed_sum_lastdigit,2,9,33,0.3573667711598746,0.2727272727272727,0.7631578947368421,-0.08463949843260188
167,7716,7,seed_sum_lastdigit,8,9,32,0.36363636363636365,0.28125,0.7734375,-0.08238636363636365
167,7716,7,seed_prime_count,3,14,49,0.36363636363636365,0.2857142857142857,0.7857142857142857,-0.07792207792207795
167,1167,1,seed_sum_mod3,0,28,99,0.3573667711598746,0.2828282828282828,0.7914230019493178,-0.07453848833159177
167,6617,6,seed_prime_count,1,25,112,0.27899686520376177,0.22321428571428573,0.8000601926163724,-0.05578257948947604
167,1167,1,seed_high_count,1,25,87,0.3573667711598746,0.28735632183908044,0.804093567251462,-0.07001044932079414
167,1167,1,seed_prime_count,0,12,41,0.3573667711598746,0.2926829268292683,0.8189987163029525,-0.06468384433060631
167,1167,1,seed_vtrac_unique,4,17,58,0.3573667711598746,0.29310344827586204,0.8201754385964912,-0.06426332288401254
167,6617,6,seed_sum_mod3,1,23,100,0.27899686520376177,0.23,0.8243820224719101,-0.04899686520376176
167,6617,6,seed_even_count,2,29,124,0.27899686520376177,0.23387096774193547,0.8382566147154765,-0.0451258974618263
167,1167,1,seed_vtrac_unique,2,24,79,0.3573667711598746,0.3037974683544304,0.8500999333777483,-0.0535693028054442
167,6617,6,seed_lead_band,4-6,24,101,0.27899686520376177,0.2376237623762376,0.8517076426743797,-0.041373102827524155
167,7716,7,seed_mirror_pairs_any,yes,47,151,0.36363636363636365,0.31125827814569534,0.8559602649006621,-0.0523780854906683
167,6617,6,seed_consecutive_pairs,1,35,146,0.27899686520376177,0.23972602739726026,0.859242727412652,-0.03927083780650151
167,1167,1,seed_sum_band,10-17,39,127,0.3573667711598746,0.30708661417322836,0.8593037712391215,-0.05028015698664623
167,6617,6,seed_repeat_digit,5,6,25,0.27899686520376177,0.24,0.8602247191011235,-0.03899686520376178
167,6617,6,seed_vtrac_unique,4,14,58,0.27899686520376177,0.2413793103448276,0.8651685393258427,-0.03761755485893417
167,6617,6,seed_sum_mod2,0,40,164,0.27899686520376177,0.24390243902439024,0.8742121129076459,-0.03509442617937153
167,6617,6,seed_mirror_pairs_any,no,41,168,0.27899686520376177,0.24404761904761904,0.8747324772605671,-0.03494924615614273
167,7716,7,seed_sum_lastdigit,6,8,25,0.36363636363636365,0.32,0.88,-0.04363636363636364
167,1167,1,seed_even_count,1,23,73,0.3573667711598746,0.3150684931506849,0.8816390290795482,-0.04229827800918967
167,7716,7,seed_sum_band,0-9,9,28,0.36363636363636365,0.32142857142857145,0.8839285714285715,-0.042207792207792194
167,1167,1,seed_sum_mod2,1,49,155,0.3573667711598746,0.3161290322580645,0.8846066779852858,-0.041237738901810095
167,1167,1,seed_even_count,3,26,82,0.3573667711598746,0.3170731707317073,0.8872486093281986,-0.040293600428167264
167,7716,7,seed_trail_band,7-9,32,99,0.36363636363636365,0.32323232323232326,0.888888888888889,-0.04040404040404039
167,6617,6,seed_vtrac_unique,3,45,181,0.27899686520376177,0.24861878453038674,0.8911167670246446,-0.030378080673375024
167,7716,7,seed_sum_mod3,2,39,120,0.36363636363636365,0.325,0.89375,-0.038636363636363635
167,6617,6,seed_sum_band,0-9,7,28,0.27899686520376177,0.25,0.896067415730337,-0.028996865203761768
167,6617,6,seed_sum_mod3,2,30,120,0.27899686520376177,0.25,0.896067415730337,-0.028996865203761768
167,6617,6,seed_sum_lastdigit,9,9,36,0.27899686520376177,0.25,0.896067415730337,-0.028996865203761768
167,6617,6,seed_spread_band,0-3,11,44,0.27899686520376177,0.25,0.896067415730337,-0.028996865203761768
167,1167,1,seed_consecutive_pairs,0,36,112,0.3573667711598746,0.32142857142857145,0.899436090225564,-0.03593819973130313
167,7716,7,seed_vtrac_unique,2,26,79,0.36363636363636365,0.3291139240506329,0.9050632911392404,-0.03452243958573076
168,8816,8,seed_sum_lastdigit,1,5,35,0.2958199356913183,0.14285714285714285,0.4829192546583851,-0.15296279283417547
168,1168,1,seed_sum_lastdigit,7,7,34,0.3408360128617363,0.20588235294117646,0.6040510543840177,-0.13495365992055985
168,8816,8,seed_sum_lastdigit,9,5,27,0.2958199356913183,0.18518518518518517,0.6260064412238325,-0.11063475050613314
168,6618,6,seed_sum_lastdigit,8,7,30,0.3633440514469453,0.23333333333333334,0.6421828908554573,-0.13001071811361198
168,8816,8,seed_even_count,1,17,84,0.2958199356913183,0.20238095238095238,0.6841356107660456,-0.09343898331036593
168,6618,6,seed_prime_count,0,10,39,0.3633440514469453,0.2564102564102564,0.7056954844565464,-0.10693379503668893
168,1168,1,seed_sum_lastdigit,0,8,33,0.3408360128617363,0.24242424242424243,0.7112635791881076,-0.09841177043749388
168,6618,6,seed_sum_lastdigit,2,7,27,0.3633440514469453,0.25925925925925924,0.7135365453949525,-0.10408479218768607
168,6618,6,seed_sum_lastdigit,9,7,27,0.3633440514469453,0.25925925925925924,0.7135365453949525,-0.10408479218768607
168,8816,8,seed_sum_mod3,0,20,92,0.2958199356913183,0.21739130434782608,0.7348771266540642,-0.07842863134349223
168,1168,1,seed_sum_lastdigit,1,9,35,0.3408360128617363,0.2571428571428571,0.7544474393530997,-0.0836931557188792
168,1168,1,seed_vtrac_unique,4,13,50,0.3408360128617363,0.26,0.7628301886792453,-0.0808360128617363
168,6618,6,seed_consecutive_pairs,2,15,54,0.3633440514469453,0.2777777777777778,0.764503441494592,-0.08556627366916753
168,8816,8,seed_vtrac_unique,2,14,61,0.2958199356913183,0.22950819672131148,0.7758374910905204,-0.06631173897000683
168,8816,8,seed_sum_mod2,1,36,156,0.2958199356913183,0.23076923076923078,0.7801003344481606,-0.06505070492208753
168,8816,8,seed_sum_lastdigit,5,8,34,0.2958199356913183,0.23529411764705882,0.7953964194373402,-0.060525818044259494
168,8816,8,seed_prime_count,3,10,41,0.2958199356913183,0.24390243902439024,0.8244962884411453,-0.051917496666928076
168,6618,6,seed_spread_band,0-3,12,40,0.3633440514469453,0.3,0.8256637168141593,-0.06334405144694533
168,8816,8,seed_sum_band,18-26,33,135,0.2958199356913183,0.24444444444444444,0.826328502415459,-0.05137549124687388
168,8816,8,seed_trail_band,7-9,22,90,0.2958199356913183,0.24444444444444444,0.826328502415459,-0.05137549124687388
168,6618,6,seed_consecutive_pairs,0,26,86,0.3633440514469453,0.3023255813953488,0.8320642107429512,-0.061018470051596496
168,6618,6,seed_sum_lastdigit,0,10,33,0.3633440514469453,0.30303030303030304,0.8340037543577368,-0.06031374841664228
168,8816,8,seed_sum_lastdigit,4,9,36,0.2958199356913183,0.25,0.845108695652174,-0.045819935691318314
168,6618,6,seed_sum_lastdigit,3,8,26,0.3633440514469453,0.3076923076923077,0.8468345813478558,-0.055651743754637606
168,6618,6,seed_sum_mod2,0,48,155,0.3633440514469453,0.3096774193548387,0.8522980302597775,-0.05366663209210659
168,1168,1,seed_high_count,1,23,79,0.3408360128617363,0.2911392405063291,0.8541915452591354,-0.049696772355407204
168,8816,8,seed_consecutive_pairs,1,42,166,0.2958199356913183,0.25301204819277107,0.8552907281299109,-0.04280788749854725
168,8816,8,seed_mirror_pairs_any,yes,41,162,0.2958199356913183,0.25308641975308643,0.8555421363392379,-0.04273351593823188
168,1168,1,seed_prime_count,3,12,41,0.3408360128617363,0.2926829268292683,0.8587206626783249,-0.04815308603246804
168,6618,6,seed_trail_band,4-6,30,96,0.3633440514469453,0.3125,0.860066371681416,-0.050844051446945315
168,1168,1,seed_trail_band,0-3,37,125,0.3408360128617363,0.296,0.8684528301886792,-0.04483601286173633
168,1168,1,seed_sum_band,10-17,39,130,0.3408360128617363,0.3,0.880188679245283,-0.040836012861736326
168,8816,8,seed_prime_count,1,31,119,0.2958199356913183,0.2605042016806723,0.8806174643770552,-0.03531573401064603
168,1168,1,seed_prime_count,2,31,102,0.3408360128617363,0.30392156862745096,0.8916944136145024,-0.03691444423428536
168,8816,8,seed_even_count,3,19,72,0.2958199356913183,0.2638888888888889,0.8920591787439615,-0.03193104680242942
168,1168,1,seed_sum_mod3,2,35,115,0.3408360128617363,0.30434782608695654,0.8929450369155046,-0.036488186774779774
168,8816,8,seed_high_count,2,32,121,0.2958199356913183,0.2644628099173554,0.8939992813510601,-0.031357125773962935
168,8816,8,seed_lead_band,4-6,26,98,0.2958199356913183,0.2653061224489796,0.8968500443655724,-0.030513813242338705
168,6618,6,seed_lead_band,4-6,32,98,0.3633440514469453,0.32653061224489793,0.8986815965324183,-0.03681343920204738
168,1168,1,seed_lead_band,0-3,39,127,0.3408360128617363,0.30708661417322836,0.9009805378101323,-0.03374939868850796
169,1169,1,seed_sum_lastdigit,8,6,34,0.37388724035608306,0.17647058823529413,0.4719887955182073,-0.19741665212078893
169,1169,1,seed_sum_band,27-36,7,31,0.37388724035608306,0.22580645161290322,0.6039426523297491,-0.14808078874317984
169,6619,6,seed_spread_band,0-3,7,37,0.2997032640949555,0.1891891891891892,0.6312550173936312,-0.11051407490576631
169,6619,6,seed_sum_lastdigit,2,5,26,0.2997032640949555,0.19230769230769232,0.6416603198781416,-0.1073955717872632
169,6619,6,seed_sum_lastdigit,9,8,39,0.2997032640949555,0.20512820512820512,0.6844376745366844,-0.09457505896675039
169,6619,6,seed_prime_count,0,8,39,0.2997032640949555,0.20512820512820512,0.6844376745366844,-0.09457505896675039
169,6619,6,seed_sum_lastdigit,5,8,37,0.2997032640949555,0.21621621621621623,0.7214343055927214,-0.08348704787873928
169,1169,1,seed_sum_mod3,2,32,112,0.37388724035608306,0.2857142857142857,0.764172335600907,-0.08817295464179736
169,1169,1,seed_sum_lastdigit,0,12,42,0.37388724035608306,0.2857142857142857,0.764172335600907,-0.08817295464179736
169,9916,9,seed_sum_lastdigit,4,10,40,0.3264094955489614,0.25,0.7659090909090909,-0.07640949554896143
169,6619,6,seed_even_count,3,20,87,0.2997032640949555,0.22988505747126436,0.7670422214635256,-0.06981820662369115
169,1169,1,seed_sum_lastdigit,3,9,31,0.37388724035608306,0.2903225806451613,0.7764976958525347,-0.08356465971092175
169,6619,6,seed_sum_lastdigit,7,7,30,0.2997032640949555,0.23333333333333334,0.7785478547854785,-0.06636993076162218
169,9916,9,seed_high_count,2,32,123,0.3264094955489614,0.2601626016260163,0.7970436067997044,-0.06624689392294514
169,6619,6,seed_sum_lastdigit,1,7,29,0.2997032640949555,0.2413793103448276,0.8053943325367019,-0.058323953750127916
169,6619,6,seed_sum_lastdigit,6,7,29,0.2997032640949555,0.2413793103448276,0.8053943325367019,-0.058323953750127916
169,6619,6,seed_sum_mod3,0,25,103,0.2997032640949555,0.24271844660194175,0.8098625396520234,-0.05698481749301376
169,6619,6,seed_lead_band,7-9,25,103,0.2997032640949555,0.24271844660194175,0.8098625396520234,-0.05698481749301376
169,6619,6,seed_prime_count,3,10,41,0.2997032640949555,0.24390243902439024,0.8138130886259357,-0.055800825070565274
169,6619,6,seed_spread_band,7-9,37,151,0.2997032640949555,0.24503311258278146,0.817585732083142,-0.05467015151217405
169,1169,1,seed_high_count,1,30,96,0.37388724035608306,0.3125,0.8358134920634921,-0.06138724035608306
169,1169,1,seed_spread_band,4-6,47,149,0.37388724035608306,0.31543624161073824,0.8436667731969746,-0.05845099874534482
169,6619,6,seed_sum_mod2,1,42,166,0.2997032640949555,0.25301204819277107,0.8442085172372658,-0.046691215902184446
169,9916,9,seed_consecutive_pairs,0,30,108,0.3264094955489614,0.2777777777777778,0.851010101010101,-0.048631717771183636
169,6619,6,seed_high_count,3,20,78,0.2997032640949555,0.2564102564102564,0.8555470931708554,-0.043293007684699125
169,6619,6,seed_sum_band,27-36,8,31,0.2997032640949555,0.25806451612903225,0.8610667518364739,-0.04163874796592326
169,9916,9,seed_consecutive_pairs,2,17,60,0.3264094955489614,0.2833333333333333,0.868030303030303,-0.0430761622156281
169,9916,9,seed_vtrac_unique,2,18,63,0.3264094955489614,0.2857142857142857,0.8753246753246753,-0.04069520983467573
169,1169,1,seed_consecutive_pairs,1,54,164,0.37388724035608306,0.32926829268292684,0.8806620209059235,-0.04461894767315622
169,1169,1,seed_trail_band,4-6,32,97,0.37388724035608306,0.32989690721649484,0.8823433153330061,-0.04399033313958822
169,1169,1,seed_vtrac_unique,4,20,60,0.37388724035608306,0.3333333333333333,0.8915343915343915,-0.04055390702274975
169,1169,1,seed_lead_band,4-6,35,105,0.37388724035608306,0.3333333333333333,0.8915343915343915,-0.04055390702274975
169,9916,9,seed_trail_band,0-3,39,134,0.3264094955489614,0.291044776119403,0.8916553595658073,-0.03536471942955843
169,6619,6,seed_sum_band,18-26,40,149,0.2997032640949555,0.2684563758389262,0.8957405807694863,-0.031246888256029337
169,6619,6,seed_vtrac_unique,2,17,63,0.2997032640949555,0.2698412698412698,0.9003614647179002,-0.029861994253685686
169,9916,9,seed_sum_lastdigit,8,10,34,0.3264094955489614,0.29411764705882354,0.9010695187165776,-0.03229184849013789
169,9916,9,seed_prime_count,2,39,132,0.3264094955489614,0.29545454545454547,0.9051652892561984,-0.030954950094415956
169,1169,1,seed_sum_mod2,0,58,171,0.37388724035608306,0.3391812865497076,0.907175345771837,-0.03470595380637548
169,9916,9,seed_mirror_pairs_any,yes,49,164,0.3264094955489614,0.29878048780487804,0.9153547671840354,-0.02762900774408339
169,1169,1,seed_sum_band,10-17,46,134,0.37388724035608306,0.34328358208955223,0.9181473584458659,-0.03060365826653083
178,7718,7,seed_sum_lastdigit,9,6,37,0.2777777777777778,0.16216216216216217,0.5837837837837838,-0.11561561561561562
178,1178,1,seed_sum_lastdigit,5,7,28,0.38235294117647056,0.25,0.6538461538461539,-0.13235294117647056
178,7718,7,seed_sum_band,0-9,5,26,0.2777777777777778,0.19230769230769232,0.6923076923076923,-0.08547008547008547
178,8817,8,seed_sum_lastdigit,2,8,34,0.33986928104575165,0.23529411764705882,0.6923076923076923,-0.10457516339869283
178,7718,7,seed_sum_lastdigit,7,5,26,0.2777777777777778,0.19230769230769232,0.6923076923076923,-0.08547008547008547
178,7718,7,seed_lead_band,7-9,20,100,0.2777777777777778,0.2,0.72,-0.07777777777777778
